episode,seat,step,day,item,requested,filled,revenue,weighted_price,floor_units
90132830,0,262,10,MELON,11,0,0.0,0,0
90132830,1,262,10,MELON,11,0,0.0,0,0
90132830,0,264,11,MELON,18,18,4178.0,232.111111,0
90132830,1,264,11,MELON,27,18,4178.0,232.111111,0
90132830,0,269,11,STRAWBERRY,4,0,0.0,0,0
90132830,1,269,11,STRAWBERRY,4,0,0.0,0,0
90132830,0,269,11,MILK,11,9,2086.0,231.777778,0
90132830,0,280,11,WOOL,6,0,0.0,0,0
90132830,1,280,11,WOOL,6,0,0.0,0,0
90132830,1,290,12,MILK,9,9,2113.0,234.777778,0
90132830,1,292,12,STRAWBERRY,6,0,0.0,0,0
90132830,1,292,12,MILK,9,0,0.0,0,0
90132830,0,294,12,MILK,11,0,0.0,0,0
90132830,1,294,12,MILK,12,0,0.0,0,0
90132830,1,295,12,MILK,20,0,0.0,0,0
90132830,1,301,12,MILK,9,0,0.0,0,0
90132830,0,302,12,MILK,8,0,0.0,0,0
90132830,1,302,12,MILK,6,0,0.0,0,0
90132830,0,306,12,MELON,12,0,0.0,0,0
90132830,1,306,12,MELON,12,0,0.0,0,0
90132830,0,308,12,MILK,2,0,0.0,0,0
90132830,1,308,12,MILK,2,0,0.0,0,0
90132830,0,309,12,MILK,1,1,236.0,236.0,0
90132830,0,309,12,WOOL,5,0,0.0,0,0
90132830,1,309,12,WOOL,5,0,0.0,0,0
90132830,0,312,13,MILK,4,3,704.0,234.666667,0
90132830,1,321,13,MILK,3,3,716.0,238.666667,0
90132830,1,322,13,MILK,1,1,238.0,238.0,0
90132830,1,323,13,MILK,3,0,0.0,0,0
90132830,1,324,13,MILK,1,0,0.0,0,0
90132830,0,325,13,MILK,4,0,0.0,0,0
90132830,1,325,13,MILK,3,0,0.0,0,0
90132830,0,326,13,MILK,4,2,472.0,236.0,0
90132830,1,339,14,MILK,3,3,721.0,240.333333,0
90132830,1,341,14,MILK,3,0,0.0,0,0
90132830,1,343,14,MILK,3,0,0.0,0,0
90132830,1,344,14,MILK,4,0,0.0,0,0
90132830,0,347,14,MILK,4,0,0.0,0,0
90132830,1,347,14,MILK,3,0,0.0,0,0
90132830,0,348,14,MILK,5,0,0.0,0,0
90132830,1,348,14,MILK,4,0,0.0,0,0
90132830,0,348,14,WOOL,6,6,1179.0,196.5,0
90132830,1,348,14,WOOL,7,6,1179.0,196.5,0
90132830,0,353,14,WOOL,6,0,0.0,0,0
90132830,1,353,14,WOOL,6,0,0.0,0,0
90132830,0,354,14,MILK,8,6,1467.0,244.5,0
90132830,0,354,14,WOOL,6,0,0.0,0,0
90132830,1,354,14,WOOL,6,0,0.0,0,0
90132830,0,358,14,WOOL,7,0,0.0,0,0
90132830,1,358,14,WOOL,7,0,0.0,0,0
90132830,0,359,14,MELON,6,6,1276.0,212.666667,0
90132830,1,359,14,MELON,6,6,1275.0,212.5,0
90132830,1,359,14,STRAWBERRY,4,0,0.0,0,0
90132830,0,360,15,MELON,6,6,1149.0,191.5,0
90132830,1,360,15,MELON,7,6,1202.0,200.333333,0
90132830,0,361,15,WOOL,4,4,276.0,69.0,0
90132830,0,362,15,MELON,7,0,0.0,0,0
90132830,1,362,15,MELON,7,0,0.0,0,0
90132830,0,362,15,MILK,4,3,738.0,246.0,0
90132830,1,362,15,WOOL,4,4,184.0,46.0,0
90132830,1,363,15,MILK,9,9,2190.0,243.333333,0
90132830,1,364,15,WOOL,4,0,0.0,0,0
90132830,1,365,15,MILK,9,0,0.0,0,0
90132830,1,366,15,WOOL,4,0,0.0,0,0
90132830,1,367,15,MILK,9,0,0.0,0,0
90132830,0,370,15,WOOL,4,0,0.0,0,0
90132830,1,370,15,WOOL,9,0,0.0,0,0
90132830,0,371,15,MILK,11,0,0.0,0,0
90132830,1,371,15,MILK,12,0,0.0,0,0
90132830,1,375,15,WOOL,6,0,0.0,0,0
90132830,0,384,16,MILK,11,9,2222.0,246.888889,0
90132830,1,384,16,MILK,9,9,2186.0,242.888889,0
90132830,0,384,16,WOOL,4,4,135.0,33.75,0
90132830,1,384,16,WOOL,8,4,35.0,8.75,1
90132830,1,385,16,MILK,9,0,0.0,0,0
90132830,1,387,16,MILK,9,0,0.0,0,0
90132830,0,391,16,MILK,11,0,0.0,0,0
90132830,1,391,16,MILK,28,0,0.0,0,0
90132830,0,396,16,STRAWBERRY,4,4,941.0,235.25,0
90132830,1,407,16,WOOL,4,0,0.0,0,0
90132830,0,408,17,MILK,11,9,2219.0,246.555556,0
90132830,1,408,17,MILK,9,9,2223.0,247.0,0
90132830,0,409,17,STRAWBERRY,4,4,961.0,240.25,0
90132830,0,409,17,MILK,5,0,0.0,0,0
90132830,1,409,17,MILK,9,0,0.0,0,0
90132830,1,411,17,MELON,1,0,0.0,0,0
90132830,1,413,17,STRAWBERRY,5,5,1200.0,240.0,0
90132830,1,414,17,STRAWBERRY,3,3,716.0,238.666667,0
90132830,1,415,17,STRAWBERRY,5,0,0.0,0,0
90132830,1,416,17,STRAWBERRY,3,0,0.0,0,0
90132830,1,417,17,STRAWBERRY,5,0,0.0,0,0
90132830,0,421,17,STRAWBERRY,5,0,0.0,0,0
90132830,1,421,17,STRAWBERRY,5,0,0.0,0,0
90132830,0,423,17,MELON,4,0,0.0,0,0
90132830,1,423,17,MELON,4,0,0.0,0,0
90132830,0,423,17,WOOL,4,0,0.0,0,0
90132830,1,423,17,WOOL,4,0,0.0,0,0
90132830,0,424,17,WOOL,3,0,0.0,0,0
90132830,1,424,17,WOOL,3,0,0.0,0,0
90132830,0,425,17,MILK,8,6,1498.0,249.666667,0
90132830,0,426,17,WOOL,1,1,1.0,1.0,1
90132830,0,429,17,WOOL,2,2,2.0,1.0,2
90132830,0,430,17,WOOL,2,2,2.0,1.0,2
90132830,0,431,17,WOOL,2,2,2.0,1.0,2
90132830,0,432,18,STRAWBERRY,7,7,1698.0,242.571429,0
90132830,1,433,18,STRAWBERRY,8,8,1937.0,242.125,0
90132830,0,433,18,MILK,8,6,1503.0,250.5,0
90132830,1,434,18,MILK,3,3,746.0,248.666667,0
90132830,0,434,18,WOOL,2,2,42.0,21.0,0
90132830,1,435,18,STRAWBERRY,8,0,0.0,0,0
90132830,1,435,18,MILK,9,9,2214.0,246.0,0
90132830,0,435,18,WOOL,2,2,16.0,8.0,0
90132830,1,436,18,MILK,3,0,0.0,0,0
90132830,0,436,18,WOOL,2,2,2.0,1.0,2
90132830,1,437,18,STRAWBERRY,8,0,0.0,0,0
90132830,1,437,18,MILK,8,0,0.0,0,0
90132830,1,438,18,MILK,3,0,0.0,0,0
90132830,1,439,18,MILK,5,0,0.0,0,0
90132830,1,440,18,MILK,4,0,0.0,0,0
90132830,0,441,18,STRAWBERRY,10,1,243.0,243.0,0
90132830,1,441,18,STRAWBERRY,17,0,0.0,0,0
90132830,1,441,18,WOOL,2,2,42.0,21.0,0
90132830,0,442,18,MILK,4,0,0.0,0,0
90132830,1,442,18,MILK,3,0,0.0,0,0
90132830,1,442,18,WOOL,4,4,18.0,4.5,2
90132830,0,443,18,MILK,6,0,0.0,0,0
90132830,1,443,18,MILK,5,0,0.0,0,0
90132830,1,443,18,WOOL,6,6,6.0,1.0,6
90132830,0,444,18,MILK,5,0,0.0,0,0
90132830,1,444,18,MILK,20,0,0.0,0,0
90132830,1,444,18,WOOL,2,1,1.0,1.0,1
90132830,1,445,18,STRAWBERRY,20,0,0.0,0,0
90132830,1,445,18,WOOL,2,0,0.0,0,0
90132830,1,447,18,WOOL,2,0,0.0,0,0
90132830,1,448,18,WOOL,2,0,0.0,0,0
90132830,0,449,18,WOOL,2,0,0.0,0,0
90132830,1,449,18,WOOL,2,0,0.0,0,0
90132830,0,450,18,STRAWBERRY,1,0,0.0,0,0
90132830,1,450,18,STRAWBERRY,1,0,0.0,0,0
90132830,0,450,18,MILK,8,0,0.0,0,0
90132830,1,450,18,MILK,6,0,0.0,0,0
90132830,0,451,18,WOOL,4,4,110.0,27.5,0
90132830,0,452,18,STRAWBERRY,1,1,245.0,245.0,0
90132830,1,453,18,WOOL,4,4,58.0,14.5,0
90132830,0,455,18,STRAWBERRY,6,6,1472.0,245.333333,0
90132830,1,455,18,WOOL,4,0,0.0,0,0
90132830,0,456,19,STRAWBERRY,7,7,1704.0,243.428571,0
90132830,1,456,19,WOOL,1,0,0.0,0,0
90132830,0,457,19,MILK,11,9,2264.0,251.555556,0
90132830,1,457,19,WOOL,4,0,0.0,0,0
90132830,1,461,19,STRAWBERRY,1,1,245.0,245.0,0
90132830,0,461,19,WOOL,4,0,0.0,0,0
90132830,1,461,19,WOOL,4,0,0.0,0,0
90132830,1,462,19,STRAWBERRY,2,2,490.0,245.0,0
90132830,1,463,19,STRAWBERRY,12,12,2912.0,242.666667,0
90132830,1,464,19,STRAWBERRY,1,0,0.0,0,0
90132830,1,465,19,STRAWBERRY,11,0,0.0,0,0
90132830,1,466,19,STRAWBERRY,2,0,0.0,0,0
90132830,1,466,19,WOOL,4,0,0.0,0,0
90132830,1,467,19,STRAWBERRY,10,0,0.0,0,0
90132830,1,467,19,MILK,9,9,2253.0,250.333333,0
90132830,1,468,19,STRAWBERRY,1,0,0.0,0,0
90132830,0,469,19,STRAWBERRY,1,1,244.0,244.0,0
90132830,1,469,19,STRAWBERRY,1,0,0.0,0,0
90132830,1,469,19,MILK,9,0,0.0,0,0
90132830,1,470,19,STRAWBERRY,2,0,0.0,0,0
90132830,0,470,19,WOOL,4,0,0.0,0,0
90132830,1,470,19,WOOL,4,0,0.0,0,0
90132830,0,471,19,STRAWBERRY,9,0,0.0,0,0
90132830,1,471,19,STRAWBERRY,10,0,0.0,0,0
90132830,1,471,19,MILK,9,0,0.0,0,0
90132830,0,472,19,STRAWBERRY,1,0,0.0,0,0
90132830,1,472,19,STRAWBERRY,1,0,0.0,0,0
90132830,0,474,19,STRAWBERRY,8,0,0.0,0,0
90132830,1,474,19,STRAWBERRY,9,0,0.0,0,0
90132830,0,475,19,MILK,11,0,0.0,0,0
90132830,1,475,19,MILK,12,0,0.0,0,0
90132830,0,477,19,MILK,14,0,0.0,0,0
90132830,1,477,19,MILK,11,0,0.0,0,0
90132830,1,478,19,STRAWBERRY,6,0,0.0,0,0
90132830,1,480,20,STRAWBERRY,12,12,2888.0,240.666667,0
90132830,0,480,20,MILK,19,15,3670.0,244.666667,0
90132830,0,481,20,STRAWBERRY,11,11,2636.0,239.636364,0
90132830,1,481,20,MILK,15,15,3616.0,241.066667,0
90132830,1,482,20,STRAWBERRY,12,0,0.0,0,0
90132830,1,483,20,MILK,15,0,0.0,0,0
90132830,0,485,20,MELON,2,2,417.0,208.5,0
90132830,1,485,20,MILK,15,0,0.0,0,0
90132830,0,486,20,STRAWBERRY,11,1,239.0,239.0,0
90132830,1,486,20,STRAWBERRY,20,0,0.0,0,0
90132830,1,488,20,STRAWBERRY,3,0,0.0,0,0
90132830,0,489,20,MILK,19,0,0.0,0,0
90132830,1,489,20,MILK,15,0,0.0,0,0
90132830,0,492,20,STRAWBERRY,2,2,479.0,239.5,0
90132830,1,492,20,STRAWBERRY,2,2,479.0,239.5,0
90132830,1,493,20,STRAWBERRY,2,0,0.0,0,0
90132830,0,494,20,STRAWBERRY,2,0,0.0,0,0
90132830,1,494,20,STRAWBERRY,4,0,0.0,0,0
90132830,0,497,20,STRAWBERRY,2,0,0.0,0,0
90132830,1,497,20,STRAWBERRY,2,0,0.0,0,0
90132830,1,498,20,STRAWBERRY,7,0,0.0,0,0
90132830,0,499,20,STRAWBERRY,4,0,0.0,0,0
90132830,1,499,20,STRAWBERRY,4,0,0.0,0,0
90132830,0,500,20,MILK,2,2,489.0,244.5,0
90132830,0,501,20,STRAWBERRY,2,0,0.0,0,0
90132830,1,501,20,STRAWBERRY,2,0,0.0,0,0
90132830,0,501,20,MILK,1,1,245.0,245.0,0
90132830,1,502,20,MELON,2,2,422.0,211.0,0
90132830,0,502,20,MILK,2,2,489.0,244.5,0
90132830,0,503,20,MILK,1,1,244.0,244.0,0
90132830,1,504,21,MELON,2,0,0.0,0,0
90132830,0,504,21,STRAWBERRY,13,13,3033.0,233.307692,0
90132830,1,504,21,STRAWBERRY,14,14,3323.0,237.357143,0
90132830,0,505,21,STRAWBERRY,13,1,234.0,234.0,0
90132830,1,505,21,STRAWBERRY,18,0,0.0,0,0
90132830,0,505,21,MILK,2,2,492.0,246.0,0
90132830,1,506,21,MELON,2,0,0.0,0,0
90132830,0,506,21,MILK,1,1,246.0,246.0,0
90132830,0,510,21,MELON,2,0,0.0,0,0
90132830,1,510,21,MELON,2,0,0.0,0,0
90132830,1,517,21,MILK,2,2,501.0,250.5,0
90132830,0,517,21,WOOL,20,20,3645.0,182.25,0
90132830,1,518,21,MILK,4,4,997.0,249.25,0
90132830,1,519,21,MILK,3,3,743.0,247.666667,0
90132830,1,520,21,MILK,2,0,0.0,0,0
90132830,1,521,21,MILK,2,0,0.0,0,0
90132830,1,523,21,MILK,2,0,0.0,0,0
90132830,1,524,21,MILK,1,0,0.0,0,0
90132830,0,525,21,MILK,2,0,0.0,0,0
90132830,1,525,21,MILK,2,0,0.0,0,0
90132830,1,526,21,STRAWBERRY,3,0,0.0,0,0
90132830,0,526,21,MILK,1,1,248.0,248.0,0
90132830,0,527,21,MELON,10,0,0.0,0,0
90132830,1,527,21,MELON,10,0,0.0,0,0
90132830,0,527,21,STRAWBERRY,2,0,0.0,0,0
90132830,1,527,21,STRAWBERRY,2,0,0.0,0,0
90132830,0,527,21,WOOL,4,4,661.0,165.25,0
90132830,0,528,22,STRAWBERRY,13,13,3033.0,233.307692,0
90132830,1,528,22,STRAWBERRY,14,14,3323.0,237.357143,0
90132830,0,529,22,MILK,14,11,2729.0,248.090909,0
90132830,0,531,22,STRAWBERRY,13,1,234.0,234.0,0
90132830,1,531,22,STRAWBERRY,14,0,0.0,0,0
90132830,1,533,22,MILK,12,12,2933.0,244.416667,0
90132830,1,534,22,WOOL,24,24,3439.0,143.291667,0
90132830,1,535,22,MILK,12,0,0.0,0,0
90132830,1,536,22,WOOL,24,0,0.0,0,0
90132830,1,537,22,MILK,19,0,0.0,0,0
90132830,1,538,22,WOOL,24,0,0.0,0,0
90132830,0,541,22,MILK,26,0,0.0,0,0
90132830,1,541,22,MILK,24,0,0.0,0,0
90132830,0,542,22,WOOL,31,0,0.0,0,0
90132830,1,542,22,WOOL,44,0,0.0,0,0
90132830,1,543,22,STRAWBERRY,2,0,0.0,0,0
90132830,0,546,22,MELON,6,6,1266.0,211.0,0
90132830,0,547,22,STRAWBERRY,6,2,478.0,239.0,0
90132830,1,547,22,STRAWBERRY,6,2,478.0,239.0,0
90132830,0,547,22,MILK,4,3,740.0,246.666667,0
90132830,0,548,22,STRAWBERRY,6,0,0.0,0,0
90132830,1,548,22,STRAWBERRY,6,0,0.0,0,0
90132830,0,548,22,MILK,4,2,491.0,245.5,0
90132830,1,549,22,WOOL,2,0,0.0,0,0
90132830,1,550,22,WOOL,12,0,0.0,0,0
90132830,0,551,22,STRAWBERRY,2,0,0.0,0,0
90132830,1,551,22,STRAWBERRY,2,0,0.0,0,0
90132830,0,552,23,STRAWBERRY,13,12,2764.0,230.333333,0
90132830,1,552,23,WOOL,8,0,0.0,0,0
90132830,0,553,23,MILK,4,3,746.0,248.666667,0
90132830,1,558,23,STRAWBERRY,13,13,2992.0,230.153846,0
90132830,1,559,23,MELON,6,6,1250.0,208.333333,0
90132830,1,560,23,STRAWBERRY,13,0,0.0,0,0
90132830,1,560,23,MILK,4,4,994.0,248.5,0
90132830,1,561,23,MELON,6,0,0.0,0,0
90132830,1,561,23,MILK,4,4,992.0,248.0,0
90132830,1,562,23,STRAWBERRY,13,0,0.0,0,0
90132830,1,562,23,MILK,4,1,247.0,247.0,0
90132830,1,563,23,MELON,6,0,0.0,0,0
90132830,1,564,23,MILK,4,0,0.0,0,0
90132830,1,565,23,MILK,1,0,0.0,0,0
90132830,0,566,23,STRAWBERRY,13,0,0.0,0,0
90132830,1,566,23,STRAWBERRY,14,0,0.0,0,0
90132830,0,566,23,MILK,5,0,0.0,0,0
90132830,1,566,23,MILK,4,0,0.0,0,0
90132830,0,566,23,WOOL,3,0,0.0,0,0
90132830,1,566,23,WOOL,3,0,0.0,0,0
90132830,0,567,23,MELON,6,0,0.0,0,0
90132830,1,567,23,MELON,9,0,0.0,0,0
90132830,0,569,23,STRAWBERRY,4,2,463.0,231.5,0
90132830,1,569,23,STRAWBERRY,4,2,463.0,231.5,0
90132830,1,569,23,MILK,1,0,0.0,0,0
90132830,0,570,23,MILK,4,3,748.0,249.333333,0
90132830,1,570,23,MILK,2,2,499.0,249.5,0
90132830,1,571,23,MILK,2,0,0.0,0,0
90132830,0,573,23,STRAWBERRY,6,0,0.0,0,0
90132830,1,573,23,STRAWBERRY,6,0,0.0,0,0
90132830,0,573,23,MILK,15,0,0.0,0,0
90132830,1,573,23,MILK,12,0,0.0,0,0
90132830,1,576,24,MELON,6,6,1234.0,205.666667,0
90132830,0,576,24,STRAWBERRY,28,28,5962.0,212.928571,0
90132830,1,576,24,STRAWBERRY,29,29,6473.0,223.206897,0
90132830,0,577,24,MELON,6,6,1218.0,203.0,0
90132830,0,578,24,MELON,6,0,0.0,0,0
90132830,1,578,24,MELON,8,0,0.0,0,0
90132830,0,578,24,STRAWBERRY,28,2,420.0,210.0,0
90132830,1,578,24,STRAWBERRY,35,0,0.0,0,0
90132830,1,582,24,MELON,7,0,0.0,0,0
90132830,0,587,24,MILK,8,8,2027.0,253.375,0
90132830,0,588,24,MILK,8,4,1004.0,251.0,0
90132830,0,589,24,STRAWBERRY,2,2,431.0,215.5,0
90132830,1,589,24,STRAWBERRY,2,2,431.0,215.5,0
90132830,0,592,24,WOOL,9,9,1783.0,198.111111,0
90132830,0,593,24,WOOL,9,9,1721.0,191.222222,0
90132830,1,594,24,STRAWBERRY,4,0,0.0,0,0
90132830,0,594,24,WOOL,3,3,543.0,181.0,0
90132830,0,595,24,MELON,24,0,0.0,0,0
90132830,0,595,24,STRAWBERRY,4,0,0.0,0,0
90132830,1,595,24,STRAWBERRY,4,0,0.0,0,0
90132830,0,596,24,MILK,4,3,761.0,253.666667,0
90132830,0,597,24,STRAWBERRY,4,4,850.0,212.5,0
90132830,1,597,24,STRAWBERRY,4,4,857.0,214.25,0
90132830,0,598,24,MILK,4,2,507.0,253.5,0
90132830,0,599,24,MELON,6,0,0.0,0,0
90132830,1,599,24,MELON,6,0,0.0,0,0
90132830,0,599,24,STRAWBERRY,4,0,0.0,0,0
90132830,1,599,24,STRAWBERRY,4,0,0.0,0,0
90132830,0,600,25,STRAWBERRY,19,19,3881.0,204.263158,0
90132830,1,600,25,STRAWBERRY,21,20,4077.0,203.85,0
90132830,0,600,25,MILK,4,3,757.0,252.333333,0
90132830,1,604,25,MILK,6,6,1520.0,253.333333,0
90132830,1,605,25,MILK,15,15,3754.0,250.266667,0
90132830,1,606,25,MILK,6,0,0.0,0,0
90132830,1,607,25,MILK,15,0,0.0,0,0
90132830,1,608,25,MILK,6,0,0.0,0,0
90132830,1,609,25,MILK,9,0,0.0,0,0
90132830,1,609,25,WOOL,9,9,1721.0,191.222222,0
90132830,1,610,25,WOOL,12,12,2039.0,169.916667,0
90132830,1,611,25,WOOL,9,0,0.0,0,0
90132830,0,612,25,MILK,8,0,0.0,0,0
90132830,1,612,25,MILK,6,0,0.0,0,0
90132830,1,612,25,WOOL,9,0,0.0,0,0
90132830,0,613,25,MILK,11,0,0.0,0,0
90132830,1,613,25,MILK,9,0,0.0,0,0
90132830,1,613,25,WOOL,9,0,0.0,0,0
90132830,0,617,25,STRAWBERRY,6,0,0.0,0,0
90132830,1,617,25,STRAWBERRY,6,0,0.0,0,0
90132830,0,617,25,MILK,18,0,0.0,0,0
90132830,1,617,25,MILK,14,0,0.0,0,0
90132830,0,617,25,WOOL,9,0,0.0,0,0
90132830,1,617,25,WOOL,9,0,0.0,0,0
90132830,0,619,25,STRAWBERRY,6,0,0.0,0,0
90132830,1,619,25,STRAWBERRY,6,0,0.0,0,0
90132830,0,622,25,MELON,6,0,0.0,0,0
90132830,1,622,25,MELON,6,0,0.0,0,0
90132830,0,625,26,MELON,6,6,787.0,131.166667,0
90132830,1,625,26,MELON,6,6,787.0,131.166667,0
90132830,0,625,26,STRAWBERRY,18,18,3574.0,198.555556,0
90132830,0,625,26,WOOL,1,0,0.0,0,0
90132830,1,625,26,WOOL,1,0,0.0,0,0
90132830,0,626,26,MILK,19,15,3804.0,253.6,0
90132830,1,627,26,WOOL,2,0,0.0,0,0
90132830,1,629,26,STRAWBERRY,20,20,3830.0,191.5,0
90132830,1,630,26,MILK,15,15,3729.0,248.6,0
90132830,1,631,26,STRAWBERRY,20,0,0.0,0,0
90132830,0,631,26,WOOL,11,0,0.0,0,0
90132830,1,631,26,WOOL,12,0,0.0,0,0
90132830,1,632,26,MILK,15,0,0.0,0,0
90132830,1,633,26,STRAWBERRY,20,0,0.0,0,0
90132830,1,633,26,MILK,15,0,0.0,0,0
90132830,0,637,26,STRAWBERRY,18,2,384.0,192.0,0
90132830,1,637,26,STRAWBERRY,20,0,0.0,0,0
90132830,0,637,26,MILK,19,0,0.0,0,0
90132830,1,637,26,MILK,30,0,0.0,0,0
90132830,0,649,27,MELON,6,6,733.0,122.166667,0
90132830,1,649,27,MELON,6,6,733.0,122.166667,0
90132830,0,649,27,STRAWBERRY,13,13,2549.0,196.076923,0
90132830,0,650,27,MILK,11,9,2279.0,253.222222,0
90132830,0,651,27,STRAWBERRY,8,8,1528.0,191.0,0
90132830,0,652,27,WOOL,1,1,218.0,218.0,0
90132830,1,653,27,MILK,9,9,2256.0,250.666667,0
90132830,0,653,27,WOOL,1,1,219.0,219.0,0
90132830,0,654,27,WOOL,1,1,218.0,218.0,0
90132830,1,654,27,WOOL,1,1,218.0,218.0,0
90132830,1,655,27,MILK,9,0,0.0,0,0
90132830,0,655,27,WOOL,1,1,215.0,215.0,0
90132830,1,655,27,WOOL,2,2,426.0,213.0,0
90132830,0,656,27,WOOL,1,1,209.0,209.0,0
90132830,1,656,27,WOOL,2,2,409.0,204.5,0
90132830,1,657,27,STRAWBERRY,4,4,768.0,192.0,0
90132830,1,657,27,MILK,9,0,0.0,0,0
90132830,0,657,27,WOOL,1,1,206.0,206.0,0
90132830,1,657,27,WOOL,1,1,200.0,200.0,0
90132830,1,658,27,STRAWBERRY,2,2,381.0,190.5,0
90132830,0,658,27,WOOL,1,1,200.0,200.0,0
90132830,1,659,27,STRAWBERRY,2,2,379.0,189.5,0
90132830,0,659,27,WOOL,1,1,200.0,200.0,0
90132830,1,659,27,WOOL,2,2,398.0,199.0,0
90132830,1,660,27,STRAWBERRY,10,10,1865.0,186.5,0
90132830,0,660,27,WOOL,1,1,199.0,199.0,0
90132830,1,660,27,WOOL,1,1,199.0,199.0,0
90132830,0,661,27,STRAWBERRY,2,0,0.0,0,0
90132830,1,661,27,STRAWBERRY,5,5,934.0,186.8,0
90132830,0,661,27,MILK,11,0,0.0,0,0
90132830,1,661,27,MILK,10,0,0.0,0,0
90132830,0,661,27,WOOL,1,1,200.0,200.0,0
90132830,1,661,27,WOOL,1,1,200.0,200.0,0
90132830,1,662,27,STRAWBERRY,8,0,0.0,0,0
90132830,1,663,27,STRAWBERRY,9,0,0.0,0,0
90132830,1,664,27,STRAWBERRY,8,0,0.0,0,0
90132830,1,665,27,STRAWBERRY,4,0,0.0,0,0
90132830,1,667,27,MILK,4,0,0.0,0,0
90132830,0,668,27,STRAWBERRY,7,0,0.0,0,0
90132830,1,668,27,STRAWBERRY,8,0,0.0,0,0
90132830,0,669,27,STRAWBERRY,4,0,0.0,0,0
90132830,1,669,27,STRAWBERRY,4,0,0.0,0,0
90132830,1,670,27,MILK,15,0,0.0,0,0
90132830,0,673,28,MILK,19,15,3774.0,251.6,0
90132830,1,673,28,MILK,15,15,3791.0,252.733333,0
90132830,1,674,28,MILK,8,0,0.0,0,0
90132830,0,674,28,WOOL,14,14,2886.0,206.142857,0
90132830,0,675,28,STRAWBERRY,13,13,2473.0,190.230769,0
90132830,0,676,28,MELON,12,12,1342.0,111.833333,0
90132830,1,677,28,STRAWBERRY,3,3,565.0,188.333333,0
90132830,1,678,28,STRAWBERRY,3,3,560.0,186.666667,0
90132830,0,678,28,MILK,10,0,0.0,0,0
90132830,1,678,28,MILK,8,0,0.0,0,0
90132830,1,679,28,STRAWBERRY,6,6,1106.0,184.333333,0
90132830,1,681,28,STRAWBERRY,3,3,552.0,184.0,0
90132830,1,682,28,STRAWBERRY,12,0,0.0,0,0
90132830,0,685,28,STRAWBERRY,3,1,187.0,187.0,0
90132830,1,685,28,STRAWBERRY,3,0,0.0,0,0
90132830,0,685,28,MILK,4,0,0.0,0,0
90132830,1,685,28,MILK,9,0,0.0,0,0
90132830,0,686,28,STRAWBERRY,18,0,0.0,0,0
90132830,1,686,28,STRAWBERRY,23,0,0.0,0,0
90132830,1,686,28,MILK,13,0,0.0,0,0
90132830,1,688,28,STRAWBERRY,3,0,0.0,0,0
90132830,1,689,28,STRAWBERRY,6,0,0.0,0,0
90132830,1,690,28,STRAWBERRY,14,0,0.0,0,0
90132830,0,697,29,MELON,12,0,0.0,0,0
90132830,1,697,29,MELON,12,12,1227.0,102.25,0
90132830,0,697,29,STRAWBERRY,14,14,2587.0,184.785714,0
90132830,1,697,29,STRAWBERRY,13,13,2493.0,191.769231,0
90132830,0,697,29,MILK,11,9,2293.0,254.777778,0
90132830,1,697,29,MILK,9,9,2260.0,251.111111,0
90132830,0,697,29,WOOL,23,0,0.0,0,0
90132830,1,697,29,WOOL,20,14,3017.0,215.5,0
90132830,1,698,29,MILK,9,0,0.0,0,0
90132830,1,699,29,WOOL,22,0,0.0,0,0
90132830,1,702,29,MILK,11,0,0.0,0,0
90132830,1,703,29,MILK,3,0,0.0,0,0
90132830,1,703,29,WOOL,24,0,0.0,0,0
90132830,1,707,29,MELON,1,0,0.0,0,0
90132830,1,709,29,MELON,8,0,0.0,0,0
90132830,1,709,29,WOOL,12,0,0.0,0,0
90132830,1,710,29,MELON,3,0,0.0,0,0
90132830,1,710,29,MILK,9,0,0.0,0,0
90132830,1,711,29,MELON,1,0,0.0,0,0
90132830,1,712,29,MILK,12,0,0.0,0,0
90132830,1,712,29,WOOL,20,0,0.0,0,0
90132830,0,713,29,MELON,8,0,0.0,0,0
90132830,1,713,29,MELON,8,0,0.0,0,0
90132830,0,713,29,STRAWBERRY,6,1,191.0,191.0,0
90132830,1,713,29,STRAWBERRY,6,0,0.0,0,0
90132830,0,713,29,MILK,4,0,0.0,0,0
90132830,1,713,29,MILK,3,0,0.0,0,0
90132830,0,714,29,MELON,3,0,0.0,0,0
90132830,1,714,29,MELON,3,0,0.0,0,0
90132830,0,714,29,WOOL,8,0,0.0,0,0
90132830,0,715,29,MILK,4,0,0.0,0,0
90132830,1,715,29,MILK,3,0,0.0,0,0
90132830,0,715,29,WOOL,12,0,0.0,0,0
90132830,1,715,29,WOOL,12,0,0.0,0,0
90132830,0,716,29,STRAWBERRY,3,0,0.0,0,0
90132830,1,716,29,STRAWBERRY,3,0,0.0,0,0
90132830,0,716,29,MILK,11,0,0.0,0,0
90132830,1,716,29,MILK,3,0,0.0,0,0
90132830,0,717,29,STRAWBERRY,2,0,0.0,0,0
90132830,0,718,29,WOOL,4,0,0.0,0,0
90132830,0,719,29,WOOL,4,0,0.0,0,0
90133493,0,76,3,MELON,8,0,0.0,0,0
90133493,1,76,3,MELON,6,0,0.0,0,0
90133493,0,77,3,MELON,6,0,0.0,0,0
90133493,1,77,3,MELON,5,0,0.0,0,0
90133493,0,98,4,MELON,5,0,0.0,0,0
90133493,1,98,4,MELON,4,0,0.0,0,0
