episode,seat,team,score_bands,day,style,confidence,hour,hands,unlocked_count,has_NE,has_SW,has_SE,crops_total,animals_total,cows,sheep,geese,premium_pipeline,premium_price_ratio,weeds,crop_MELON,crop_WHEAT,ready_MELON,ready_WHEAT,ready_SHEEP,ready_COW,crop_STRAWBERRY,ready_STRAWBERRY,ready_
90131482,0,Amitesh Chaudhary,L2,27,standard_converged,0.6,0,0,3,1,1,0,55,14,8,6,0,90.0,1.1583125,3,2,31,11,31,4,15,22,15,
90131482,0,Amitesh Chaudhary,L2,28,standard_converged,0.6,0,0,3,1,1,0,47,14,8,6,0,55.0,1.15875,10,,32,,32,0,9,15,13,
90131482,0,Amitesh Chaudhary,L2,29,standard_converged,0.6,0,0,3,1,1,0,36,14,8,5,0,37.0,1.1475833333333332,13,,24,,56,20,15,12,6,0
90131482,1,Haramball forever!,L2,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90131482,1,Haramball forever!,L2,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90131482,1,Haramball forever!,L2,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90131482,1,Haramball forever!,L2,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90131482,1,Haramball forever!,L2,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1463958333333333,0,8,11,8,32,0,0,,,
90131482,1,Haramball forever!,L2,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1706875,0,10,7,10,9,0,0,2,0,
90131482,1,Haramball forever!,L2,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1922083333333333,0,10,6,10,6,6,0,2,0,
90131482,1,Haramball forever!,L2,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2034791666666667,0,10,6,17,12,0,0,2,0,0
90131482,1,Haramball forever!,L2,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2305208333333335,0,11,10,25,22,0,18,6,0,
90131482,1,Haramball forever!,L2,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.1357916666666668,2,11,7,33,7,4,0,12,0,
90131482,1,Haramball forever!,L2,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1566874999999999,0,11,7,41,11,0,9,17,0,
90131482,1,Haramball forever!,L2,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1885833333333333,0,4,8,9,20,6,0,21,0,0
90131482,1,Haramball forever!,L2,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1995208333333334,0,6,6,14,18,4,9,27,0,
90131482,1,Haramball forever!,L2,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.154,2,6,4,12,6,0,6,33,0,
90131482,1,Haramball forever!,L2,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.1856666666666666,1,9,4,18,12,27,9,38,4,
90131482,1,Haramball forever!,L2,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0799375,1,8,4,10,14,4,9,40,0,
90131482,1,Haramball forever!,L2,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.0664791666666666,0,10,3,13,6,0,9,40,4,
90131482,1,Haramball forever!,L2,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.0653958333333335,0,10,4,14,6,20,12,40,8,
90131482,1,Haramball forever!,L2,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.0343958333333332,0,9,5,11,11,4,9,40,16,
90131482,1,Haramball forever!,L2,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.0435208333333332,0,9,4,14,12,0,21,40,18,
90131482,1,Haramball forever!,L2,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,1.0558750000000001,0,9,3,20,11,20,9,40,24,
90131482,1,Haramball forever!,L2,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.1098125,0,9,1,26,4,4,14,40,25,
90131482,1,Haramball forever!,L2,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,1.217125,0,8,,29,,0,9,38,39,
90131482,1,Haramball forever!,L2,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,1.1097291666666667,1,7,,28,,20,15,38,47,
90131482,1,Haramball forever!,L2,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,1.1807708333333333,1,6,,26,,4,9,38,38,
90131482,1,Haramball forever!,L2,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,1.2276666666666667,1,5,,24,,0,15,34,36,
90131482,1,Haramball forever!,L2,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,1.10275,2,3,,15,,20,9,28,26,
90131482,1,Haramball forever!,L2,27,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,90.0,1.1583125,4,2,30,11,30,4,15,22,15,
90131482,1,Haramball forever!,L2,28,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,55.0,1.15875,11,,31,,31,0,9,15,13,
90131482,1,Haramball forever!,L2,29,standard_converged,0.6,0,0,3,1,1,0,35,14,8,5,0,37.0,1.1475833333333332,14,,23,,53,20,15,12,6,0
90132097,0,Aleksei Ponomarev,L2,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90132097,0,Aleksei Ponomarev,L2,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90132097,0,Aleksei Ponomarev,L2,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90132097,0,Aleksei Ponomarev,L2,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90132097,0,Aleksei Ponomarev,L2,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90132097,0,Aleksei Ponomarev,L2,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90132097,0,Aleksei Ponomarev,L2,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90132097,0,Aleksei Ponomarev,L2,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1659791666666666,0,10,6,17,12,0,0,2,0,0
90132097,0,Aleksei Ponomarev,L2,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.1888541666666668,0,11,10,25,22,0,18,6,0,
90132097,0,Aleksei Ponomarev,L2,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.0920416666666668,2,11,7,33,7,4,0,12,0,
90132097,0,Aleksei Ponomarev,L2,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1171041666666666,0,11,7,41,11,0,9,17,0,
90132097,0,Aleksei Ponomarev,L2,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1531666666666667,0,4,8,9,20,6,0,21,0,0
90132097,0,Aleksei Ponomarev,L2,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1401458333333332,0,6,6,14,18,4,9,27,0,
90132097,0,Aleksei Ponomarev,L2,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.1269166666666668,3,6,4,12,6,0,6,33,0,
90132097,0,Aleksei Ponomarev,L2,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.1554583333333335,2,9,4,18,12,27,9,38,4,
90132097,0,Aleksei Ponomarev,L2,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0330625,2,8,4,10,14,4,9,40,0,
90132097,0,Aleksei Ponomarev,L2,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.0173125,0,10,3,13,6,0,9,40,4,
90132097,0,Aleksei Ponomarev,L2,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.0003958333333334,0,10,4,14,6,20,12,40,8,
90132097,0,Aleksei Ponomarev,L2,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,0.9615208333333334,0,9,5,11,11,4,9,40,16,
90132097,0,Aleksei Ponomarev,L2,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,0.9306666666666668,0,9,4,14,12,0,21,40,18,
90132097,0,Aleksei Ponomarev,L2,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.9922916666666666,0,9,3,20,11,20,9,40,24,
90132097,0,Aleksei Ponomarev,L2,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.0393124999999999,0,9,1,26,4,4,14,40,25,
90132097,0,Aleksei Ponomarev,L2,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.9535833333333333,0,8,,29,,0,9,38,39,
90132097,0,Aleksei Ponomarev,L2,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,1.0040416666666667,0,7,,28,,20,15,38,47,
90132097,0,Aleksei Ponomarev,L2,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,1.0317083333333334,1,6,,26,,4,9,38,38,
90132097,0,Aleksei Ponomarev,L2,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.9964166666666667,1,5,,24,,0,15,34,36,
90132097,0,Aleksei Ponomarev,L2,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.9699374999999999,2,3,,15,,20,9,28,26,
90132097,0,Aleksei Ponomarev,L2,27,standard_converged,0.6,0,0,3,1,1,0,55,14,8,6,0,90.0,0.9726874999999999,3,2,31,11,31,4,15,22,15,
90132097,0,Aleksei Ponomarev,L2,28,standard_converged,0.6,0,0,3,1,1,0,47,14,8,6,0,55.0,0.9280208333333334,10,,32,,32,0,9,15,13,
90132097,0,Aleksei Ponomarev,L2,29,standard_converged,0.6,0,0,3,1,1,0,36,14,8,5,0,37.0,0.9376875,13,,24,,56,20,15,12,6,0
90132097,1,tong00,L2,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90132097,1,tong00,L2,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90132097,1,tong00,L2,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90132097,1,tong00,L2,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90132097,1,tong00,L2,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90132097,1,tong00,L2,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90132097,1,tong00,L2,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90132097,1,tong00,L2,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1659791666666666,0,10,6,17,12,0,0,2,0,0
90132097,1,tong00,L2,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.1888541666666668,0,11,10,25,22,0,18,6,0,
90132097,1,tong00,L2,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.0920416666666668,2,11,7,33,7,4,0,12,0,
90132097,1,tong00,L2,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1171041666666666,0,11,7,41,11,0,9,17,0,
90132097,1,tong00,L2,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1531666666666667,0,4,8,9,24,6,0,21,0,0
90132097,1,tong00,L2,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1401458333333332,0,6,6,14,18,4,9,27,0,
90132097,1,tong00,L2,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.1269166666666668,2,6,4,12,6,0,6,33,0,
90132097,1,tong00,L2,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.1554583333333335,1,9,4,18,12,28,9,38,4,
90132097,1,tong00,L2,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0330625,1,8,4,10,14,4,9,40,0,
90132097,1,tong00,L2,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.0173125,1,10,3,13,6,0,9,40,4,
90132097,1,tong00,L2,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.0003958333333334,0,10,4,14,6,20,12,40,8,
90132097,1,tong00,L2,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,0.9615208333333334,0,9,5,11,11,4,9,40,16,
90132097,1,tong00,L2,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,0.9306666666666668,0,9,4,14,12,0,21,40,18,
90132097,1,tong00,L2,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.9922916666666666,0,9,3,20,11,20,9,40,24,
90132097,1,tong00,L2,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,163.0,1.0393124999999999,0,9,1,26,4,4,14,40,24,
90132097,1,tong00,L2,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.9535833333333333,0,8,,29,,0,9,38,39,
90132097,1,tong00,L2,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,207.0,1.0040416666666667,0,7,,28,,20,15,38,46,
90132097,1,tong00,L2,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,184.0,1.0317083333333334,1,6,,26,,4,9,38,37,
90132097,1,tong00,L2,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.9964166666666667,1,5,,24,,0,15,34,36,
90132097,1,tong00,L2,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.9699374999999999,2,3,,15,,20,9,28,26,
90132097,1,tong00,L2,27,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,90.0,0.9726874999999999,3,2,30,11,30,4,15,22,15,
90132097,1,tong00,L2,28,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,55.0,0.9280208333333334,10,,31,,31,0,9,15,13,
90132097,1,tong00,L2,29,standard_converged,0.6,0,0,3,1,1,0,35,14,8,5,0,37.0,0.9376875,13,,23,,54,20,15,12,6,0
90132099,0,Sayandeep Ghosh,L3,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90132099,0,Sayandeep Ghosh,L3,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90132099,0,Sayandeep Ghosh,L3,2,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.0934791666666668,0,7,10,7,10,0,0,,,
90132099,0,Sayandeep Ghosh,L3,3,standard_converged,0.6,0,0,1,0,0,0,5,4,3,1,0,10.0,1.1148125000000002,12,2,3,2,3,0,0,,,
90132099,0,Sayandeep Ghosh,L3,4,standard_converged,0.6,0,0,1,0,0,0,5,4,3,1,0,10.0,1.1588958333333332,12,2,3,2,6,0,0,,,
90132099,0,Sayandeep Ghosh,L3,5,standard_converged,0.6,0,0,1,0,0,0,4,4,3,1,0,10.0,1.1925625,12,2,2,2,2,0,0,,,
90132099,0,Sayandeep Ghosh,L3,6,standard_converged,0.6,0,0,1,0,0,0,4,6,4,1,0,11.0,1.2203333333333335,12,2,2,2,2,4,0,,,0
90132099,0,Sayandeep Ghosh,L3,7,standard_converged,0.6,0,0,1,0,0,0,4,7,4,1,0,15.0,1.2487916666666667,12,2,2,4,4,0,0,,,0
90132099,0,Sayandeep Ghosh,L3,8,standard_converged,0.6,0,0,1,0,0,0,4,7,5,1,0,20.0,1.2827083333333336,12,2,2,6,6,0,18,,,0
90132099,0,Sayandeep Ghosh,L3,9,standard_converged,0.6,0,0,1,0,0,0,3,7,5,1,0,25.0,1.2789166666666667,12,2,,8,,4,0,1,0,0
90132099,0,Sayandeep Ghosh,L3,10,reduced_ne_only,1.0,0,0,1,0,0,0,3,7,5,1,0,29.0,1.2960625000000001,12,2,,10,,0,7,1,0,0
90132099,0,Sayandeep Ghosh,L3,11,reduced_ne_only,1.0,0,0,2,1,0,0,4,8,5,1,0,9.0,1.3082708333333335,13,,1,,1,0,0,3,0,0
90132099,0,Sayandeep Ghosh,L3,12,reduced_ne_only,1.0,0,0,2,1,0,0,8,8,6,1,0,16.0,1.3157083333333333,13,2,3,2,3,3,8,3,0,0
90132099,0,Sayandeep Ghosh,L3,13,reduced_ne_only,1.0,0,0,2,1,0,0,8,8,6,1,0,16.0,1.3381458333333334,14,2,3,2,3,3,6,3,0,0
90132099,0,Sayandeep Ghosh,L3,14,reduced_ne_only,1.0,0,0,2,1,0,0,8,8,6,1,0,16.0,1.3604583333333333,15,2,3,2,6,3,7,3,0,0
90132099,0,Sayandeep Ghosh,L3,15,reduced_ne_only,1.0,0,0,2,1,0,0,8,8,6,1,0,17.0,1.3439375,15,2,2,2,6,6,9,4,0,0
90132099,0,Sayandeep Ghosh,L3,16,reduced_ne_only,1.0,0,0,2,1,0,0,9,8,6,1,0,23.0,1.3668958333333332,14,4,1,4,1,0,9,4,0,0
90132099,0,Sayandeep Ghosh,L3,17,reduced_ne_only,1.0,0,0,2,1,0,0,9,8,6,1,0,23.0,1.3681666666666668,14,4,1,4,1,0,6,4,0,0
90132099,0,Sayandeep Ghosh,L3,18,reduced_ne_only,1.0,0,0,2,1,0,0,10,8,6,1,0,31.0,1.3765,13,4,2,6,4,4,9,4,2,0
90132099,0,Sayandeep Ghosh,L3,19,reduced_ne_only,1.0,0,0,2,1,0,0,10,8,6,1,0,31.0,1.4080833333333334,13,4,2,8,6,0,12,4,0,0
90132099,0,Sayandeep Ghosh,L3,20,reduced_ne_only,1.0,0,0,2,1,0,0,9,8,6,1,0,43.0,1.4254375000000001,13,4,1,10,3,0,9,4,4,0
90132099,0,Sayandeep Ghosh,L3,21,reduced_ne_only,1.0,0,0,2,1,0,0,9,8,6,1,0,39.0,1.4448333333333334,15,4,1,12,4,4,9,4,0,0
90132099,0,Sayandeep Ghosh,L3,22,reduced_ne_only,1.0,0,0,2,1,0,0,7,8,6,1,0,44.0,1.4583125,13,3,,10,,0,9,4,5,0
90132099,0,Sayandeep Ghosh,L3,23,reduced_ne_only,1.0,0,0,2,1,0,0,6,8,6,1,0,29.0,1.4567083333333333,13,2,,6,,0,9,4,2,0
90132099,0,Sayandeep Ghosh,L3,24,reduced_ne_only,1.0,0,0,2,1,0,0,6,8,6,1,0,37.0,1.4722916666666668,13,2,,6,,4,9,4,6,0
90132099,0,Sayandeep Ghosh,L3,25,reduced_ne_only,1.0,0,0,2,1,0,0,6,8,6,1,0,29.0,1.4787291666666667,10,2,,8,,0,9,4,0,0
90132099,0,Sayandeep Ghosh,L3,26,reduced_ne_only,1.0,0,0,2,1,0,0,5,8,6,1,0,40.0,1.4745208333333333,10,2,,10,,0,9,3,4,0
90132099,0,Sayandeep Ghosh,L3,27,reduced_ne_only,1.0,0,0,2,1,0,0,21,8,6,1,0,36.0,1.4837916666666668,9,2,16,11,16,4,9,3,1,0
90132099,0,Sayandeep Ghosh,L3,28,reduced_ne_only,1.0,0,0,2,1,0,0,21,8,6,1,0,15.0,1.4930625000000002,10,,19,,19,0,9,2,3,0
90132099,0,Sayandeep Ghosh,L3,29,reduced_ne_only,1.0,0,0,2,1,0,0,17,8,6,0,0,8.0,1.5056041666666666,10,,15,,31,,9,2,0,0
90132099,1,Tai Tien Ta,L3,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90132099,1,Tai Tien Ta,L3,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90132099,1,Tai Tien Ta,L3,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90132099,1,Tai Tien Ta,L3,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90132099,1,Tai Tien Ta,L3,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1588958333333332,0,8,11,8,32,0,0,,,
90132099,1,Tai Tien Ta,L3,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1925625,0,10,7,10,9,0,0,2,0,
90132099,1,Tai Tien Ta,L3,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.2203333333333335,0,10,6,10,6,6,0,2,0,
90132099,1,Tai Tien Ta,L3,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2487916666666667,0,10,6,17,12,0,0,2,0,0
90132099,1,Tai Tien Ta,L3,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2827083333333336,0,11,10,25,22,0,18,6,0,
90132099,1,Tai Tien Ta,L3,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.2789166666666667,2,11,7,33,7,4,0,12,0,
90132099,1,Tai Tien Ta,L3,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.2960625000000001,0,11,7,41,11,0,9,17,0,
90132099,1,Tai Tien Ta,L3,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.3082708333333335,0,4,8,9,24,6,0,21,0,0
90132099,1,Tai Tien Ta,L3,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.3157083333333333,0,6,6,14,18,4,9,27,0,
90132099,1,Tai Tien Ta,L3,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.3381458333333334,2,6,4,12,6,0,6,33,0,
90132099,1,Tai Tien Ta,L3,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.3604583333333333,1,9,4,18,12,28,9,38,4,
90132099,1,Tai Tien Ta,L3,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.3439375,1,8,4,10,14,4,9,40,0,
90132099,1,Tai Tien Ta,L3,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.3668958333333332,1,10,3,13,6,0,9,40,4,
90132099,1,Tai Tien Ta,L3,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.3681666666666668,0,10,4,14,6,20,12,40,8,
90132099,1,Tai Tien Ta,L3,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.3765,0,9,5,11,11,4,9,40,16,
90132099,1,Tai Tien Ta,L3,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.4080833333333334,0,9,4,14,12,0,21,40,18,
90132099,1,Tai Tien Ta,L3,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,1.4254375000000001,1,9,3,20,11,20,9,40,24,
90132099,1,Tai Tien Ta,L3,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.4448333333333334,1,9,1,26,4,4,14,40,25,
90132099,1,Tai Tien Ta,L3,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,1.4583125,1,8,,29,,0,9,38,39,
90132099,1,Tai Tien Ta,L3,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,1.4567083333333333,1,7,,28,,20,15,38,47,
90132099,1,Tai Tien Ta,L3,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,1.4722916666666668,1,6,,26,,4,9,38,38,
90132099,1,Tai Tien Ta,L3,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,1.4787291666666667,2,5,,24,,0,15,34,36,
90132099,1,Tai Tien Ta,L3,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,1.4745208333333333,3,3,,15,,20,9,28,26,
90132099,1,Tai Tien Ta,L3,27,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,90.0,1.4837916666666668,5,2,29,11,29,4,15,22,15,
90132099,1,Tai Tien Ta,L3,28,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,55.0,1.4930625000000002,12,,30,,30,0,9,15,13,
90132099,1,Tai Tien Ta,L3,29,standard_converged,0.6,0,0,3,1,1,0,35,14,8,5,0,37.0,1.5056041666666666,15,,23,,54,20,15,12,6,0
90132830,0,Roshan Singh,L2,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90132830,0,Roshan Singh,L2,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90132830,0,Roshan Singh,L2,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90132830,0,Roshan Singh,L2,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90132830,0,Roshan Singh,L2,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1443124999999998,0,8,11,8,32,0,0,,,
90132830,0,Roshan Singh,L2,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1675625,0,10,7,10,9,0,0,2,0,
90132830,0,Roshan Singh,L2,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1849166666666668,0,10,6,10,6,6,0,2,0,
90132830,0,Roshan Singh,L2,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2050416666666666,0,10,6,17,12,0,0,2,0,0
90132830,0,Roshan Singh,L2,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2372916666666667,0,11,10,25,22,0,18,6,0,
90132830,0,Roshan Singh,L2,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.2326666666666668,2,11,7,33,7,4,0,12,0,
90132830,0,Roshan Singh,L2,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.2452291666666668,0,11,7,41,11,0,9,17,0,
90132830,0,Roshan Singh,L2,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.2641041666666666,0,4,8,9,24,6,0,21,0,0
90132830,0,Roshan Singh,L2,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.2417083333333332,0,6,6,14,18,4,9,27,0,
90132830,0,Roshan Singh,L2,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.2503541666666669,2,6,4,12,6,0,6,33,0,
